entry_index,exit_index,entry_price,exit_price,trade_return,capital_after_trade,relative_profit
176876,176878,41962.44,41987.99,0.000609,2840.82,0.000609
176880,176884,41939.86,41977.18,0.00089,2843.34,0.00089
176886,176895,41924.01,42010.07,0.002053,2849.18,0.002053
176908,176910,41850.79,41877.76,0.000644,2851.02,0.000644
176915,176917,41867.51,41898.22,0.000734,2853.11,0.000734
176919,176921,41857.69,41954.87,0.002322,2859.73,0.002322
176924,176925,41906.28,41926.19,0.000475,2861.09,0.000475
176931,176947,41872.47,41843.98,-0.00068,2859.14,-0.00068
176950,176965,41828.81,41807.45,-0.000511,2857.68,-0.000511
177007,177010,41814.0,41792.82,-0.000507,2856.24,-0.000507
177012,177013,41770.87,41803.91,0.000791,2858.5,0.000791
177017,177018,41796.01,41805.99,0.000239,2859.18,0.000239
177031,177032,41791.11,41809.99,0.000452,2860.47,0.000452
177052,177054,41796.01,41807.55,0.000276,2861.26,0.000276
177059,177060,41777.61,41801.09,0.000562,2862.87,0.000562
177061,177067,41773.66,41800.0,0.000631,2864.67,0.000631
177077,177081,41741.99,41740.0,-4.8e-05,2864.54,-4.8e-05
177082,177086,41721.1,41721.01,-2e-06,2864.53,-2e-06
177090,177100,41666.0,41684.79,0.000451,2865.82,0.000451
177102,177104,41676.47,41710.14,0.000808,2868.14,0.000808
177105,177113,41650.0,41627.01,-0.000552,2866.55,-0.000552
177115,177120,41582.01,41692.01,0.002645,2874.14,0.002645
177123,177127,41509.44,41531.85,0.00054,2875.69,0.00054
177303,177309,41785.01,41783.03,-4.7e-05,2875.55,-4.7e-05
177430,177442,42044.01,42000.23,-0.001041,2872.56,-0.001041
177443,177444,41974.01,41990.85,0.000401,2873.71,0.000401
177457,177459,42106.01,42105.89,-3e-06,2873.7,-3e-06
177533,177534,42669.77,42668.9,-2e-05,2873.64,-2e-05
177535,177542,42612.23,42526.0,-0.002024,2867.83,-0.002024
177546,177547,42484.0,42535.0,0.0012,2871.27,0.0012
177548,177563,42447.83,42396.69,-0.001205,2867.81,-0.001205
177575,177576,42430.34,42437.52,0.000169,2868.3,0.000169
177581,177589,42374.12,42358.0,-0.00038,2867.21,-0.00038
177601,177602,42492.0,42505.89,0.000327,2868.14,0.000327
177651,177653,42470.15,42483.47,0.000314,2869.04,0.000314
177655,177658,42426.46,42446.01,0.000461,2870.37,0.000461
177659,177660,42405.62,42465.61,0.001415,2874.43,0.001415
177665,177673,42447.08,42413.25,-0.000797,2872.14,-0.000797
177674,177675,42414.0,42444.6,0.000721,2874.21,0.000721
177676,177684,42369.99,42417.04,0.00111,2877.4,0.00111
177685,177693,42406.01,42363.13,-0.001011,2874.49,-0.001011
177695,177698,42344.66,42379.99,0.000834,2876.89,0.000834
177723,177725,42299.99,42306.94,0.000164,2877.36,0.000164
177737,177741,42287.74,42264.86,-0.000541,2875.8,-0.000541
177750,177751,42275.63,42298.36,0.000538,2877.35,0.000538
177754,177758,42282.91,42270.0,-0.000305,2876.47,-0.000305
177767,177796,42200.01,42077.8,-0.002896,2868.14,-0.002896
177797,177837,42080.0,41891.09,-0.004489,2855.27,-0.004489
177841,177842,41904.01,41940.94,0.000881,2857.78,0.000881
177850,177859,41894.88,41917.16,0.000532,2859.3,0.000532
177866,177867,41899.56,41886.0,-0.000324,2858.38,-0.000324
177876,177879,41821.09,41769.76,-0.001227,2854.87,-0.001227
177908,177909,41891.1,41916.63,0.000609,2856.61,0.000609
177990,177992,42277.61,42270.63,-0.000165,2856.14,-0.000165
177994,177995,42236.01,42266.51,0.000722,2858.2,0.000722
177998,177999,42209.96,42233.21,0.000551,2859.77,0.000551
178012,178014,42195.6,42208.63,0.000309,2860.66,0.000309
178015,178032,42176.07,42251.75,0.001794,2865.79,0.001794
178034,178045,42188.55,42187.99,-1.3e-05,2865.75,-1.3e-05
178057,178059,42112.99,42103.79,-0.000218,2865.13,-0.000218
178060,178063,42078.8,42067.42,-0.00027,2864.35,-0.00027
178064,178065,42053.46,42080.63,0.000646,2866.2,0.000646
178067,178073,42046.74,42022.78,-0.00057,2864.57,-0.00057
178074,178079,42024.96,42064.62,0.000944,2867.27,0.000944
178086,178088,42075.18,42095.27,0.000477,2868.64,0.000477
178141,178142,42208.0,42214.89,0.000163,2869.11,0.000163
178156,178161,42225.81,42105.6,-0.002847,2860.94,-0.002847
178165,178167,42078.79,42084.89,0.000145,2861.36,0.000145
178169,178191,42084.48,42089.54,0.00012,2861.7,0.00012
178192,178204,41953.31,41951.86,-3.5e-05,2861.6,-3.5e-05
178205,178208,41937.94,42003.59,0.001565,2866.08,0.001565
178215,178218,42020.01,42111.25,0.002171,2872.3,0.002171
178227,178228,42582.96,42596.0,0.000306,2873.18,0.000306
178247,178248,43058.35,43148.0,0.002082,2879.16,0.002082
178249,178252,43067.61,43077.11,0.000221,2879.8,0.000221
178258,178313,43027.6,43018.01,-0.000223,2879.16,-0.000223
178351,178353,43120.11,43125.0,0.000113,2879.48,0.000113
178361,178362,43081.18,43142.35,0.00142,2883.57,0.00142
178366,178370,43082.23,43118.96,0.000853,2886.03,0.000853
178386,178387,43182.0,43172.88,-0.000211,2885.42,-0.000211
178455,178456,43477.5,43525.19,0.001097,2888.59,0.001097
178472,178491,43481.99,43459.0,-0.000529,2887.06,-0.000529
178492,178507,43430.0,43387.59,-0.000977,2884.24,-0.000977
178508,178510,43359.65,43398.71,0.000901,2886.84,0.000901
178513,178514,43353.15,43357.01,8.9e-05,2887.1,8.9e-05
178515,178521,43321.1,43340.0,0.000436,2888.36,0.000436
178525,178526,43326.95,43359.99,0.000763,2890.56,0.000763
178545,178547,43309.98,43294.31,-0.000362,2889.51,-0.000362
178582,178590,43354.31,43353.29,-2.4e-05,2889.44,-2.4e-05
178592,178593,43333.04,43377.4,0.001024,2892.4,0.001024
178634,178636,43416.92,43410.18,-0.000155,2891.95,-0.000155
178639,178640,43351.1,43384.07,0.000761,2894.15,0.000761
178641,178643,43300.0,43386.23,0.001991,2899.92,0.001991
178649,178662,43253.27,43282.07,0.000666,2901.85,0.000666
178665,178670,43199.02,43273.53,0.001725,2906.85,0.001725
178702,178707,43410.46,43344.01,-0.001531,2902.4,-0.001531
178708,178712,43317.99,43331.09,0.000302,2903.28,0.000302
178713,178715,43323.63,43368.42,0.001034,2906.28,0.001034
178736,178741,43363.49,43355.84,-0.000176,2905.77,-0.000176
178752,178754,43297.99,43359.34,0.001417,2909.89,0.001417
178763,178766,43368.38,43375.46,0.000163,2910.36,0.000163
178828,178829,43480.76,43527.6,0.001077,2913.5,0.001077
178833,178836,43490.01,43493.39,7.8e-05,2913.72,7.8e-05
178839,178863,43474.78,42944.52,-0.012197,2878.18,-0.012197
178870,178873,42924.76,43033.61,0.002536,2885.48,0.002536
178874,178938,43038.01,42971.09,-0.001555,2881.0,-0.001555
179029,179030,42950.01,42962.66,0.000295,2881.84,0.000295
179046,179050,42923.99,42873.68,-0.001172,2878.47,-0.001172
179051,179060,42872.39,42878.39,0.00014,2878.87,0.00014
179062,179073,42807.34,42780.0,-0.000639,2877.03,-0.000639
179074,179076,42749.21,42778.9,0.000695,2879.03,0.000695
179077,179097,42735.7,42591.19,-0.003381,2869.29,-0.003381
179105,179107,42586.0,42586.76,1.8e-05,2869.35,1.8e-05
179126,179130,42581.2,42581.22,0.0,2869.35,0.0
179133,179135,42539.28,42674.18,0.003171,2878.45,0.003171
179138,179140,42732.24,42796.93,0.001514,2882.8,0.001514
179147,179148,42636.85,42644.0,0.000168,2883.29,0.000168
179171,179172,42740.0,42821.1,0.001898,2888.76,0.001898
179196,179198,43344.24,43414.79,0.001628,2893.46,0.001628
179242,179243,43480.02,43503.71,0.000545,2895.04,0.000545
179245,179247,43478.01,43464.66,-0.000307,2894.15,-0.000307
179248,179257,43424.98,43255.98,-0.003892,2882.88,-0.003892
179261,179272,43273.33,43059.66,-0.004938,2868.65,-0.004938
179273,179344,42972.21,42580.0,-0.009127,2842.47,-0.009127
179351,179360,42541.15,42440.49,-0.002366,2835.74,-0.002366
179362,179364,42445.2,42474.95,0.000701,2837.73,0.000701
179365,179379,42428.35,42056.39,-0.008767,2812.85,-0.008767
179380,179389,42071.06,42114.19,0.001025,2815.73,0.001025
179392,179418,42130.55,42117.85,-0.000301,2814.89,-0.000301
179421,179422,42056.41,42086.36,0.000712,2816.89,0.000712
179423,179429,42022.33,42019.59,-6.5e-05,2816.71,-6.5e-05
179431,179434,42006.8,42046.3,0.00094,2819.36,0.00094
179435,179437,41969.99,42075.6,0.002516,2826.45,0.002516
179453,179455,42108.73,42067.13,-0.000988,2823.66,-0.000988
179505,179506,42168.15,42234.2,0.001566,2828.08,0.001566
179509,179511,42130.0,42161.08,0.000738,2830.17,0.000738
179527,179528,42157.32,42172.55,0.000361,2831.19,0.000361
179545,179547,42141.89,42147.08,0.000123,2831.54,0.000123
179580,179582,42166.39,42138.76,-0.000655,2829.68,-0.000655
179584,179585,42087.52,42093.58,0.000144,2830.09,0.000144
179586,179588,42025.75,42051.12,0.000604,2831.8,0.000604
179601,179602,42120.0,42153.49,0.000795,2834.05,0.000795
179603,179612,42146.29,42141.09,-0.000123,2833.7,-0.000123
179618,179619,42167.51,42185.16,0.000419,2834.89,0.000419
179658,179659,42690.23,42707.87,0.000413,2836.06,0.000413
179660,179661,42679.9,42711.69,0.000745,2838.17,0.000745
179662,179668,42663.23,42556.25,-0.002508,2831.05,-0.002508
179675,179678,42483.99,42481.1,-6.8e-05,2830.86,-6.8e-05
179699,179701,42968.03,42984.0,0.000372,2831.91,0.000372
179702,179703,42901.11,42955.6,0.00127,2835.51,0.00127
179705,179710,42899.27,42995.98,0.002254,2841.9,0.002254
179719,179720,42826.05,42827.26,2.8e-05,2841.98,2.8e-05
179721,179723,42819.73,42845.99,0.000613,2843.73,0.000613
179761,179765,43001.12,43048.4,0.0011,2846.85,0.0011
179791,179815,43018.62,43018.06,-1.3e-05,2846.81,-1.3e-05
179857,179859,43141.19,43151.18,0.000232,2847.47,0.000232
179860,179862,43131.07,43133.21,5e-05,2847.62,5e-05
179872,179876,43119.91,43084.8,-0.000814,2845.3,-0.000814
179877,179878,43074.0,43101.21,0.000632,2847.09,0.000632
179882,179885,43065.83,43086.37,0.000477,2848.45,0.000477
179886,179902,43082.43,43052.1,-0.000704,2846.45,-0.000704
179904,179910,43037.25,43026.76,-0.000244,2845.75,-0.000244
179920,179923,42945.25,42982.79,0.000874,2848.24,0.000874
179924,179925,42966.65,42982.02,0.000358,2849.26,0.000358
179927,179928,42951.11,42977.1,0.000605,2850.98,0.000605
179932,179937,42985.43,43010.55,0.000584,2852.65,0.000584
179970,179971,43104.0,43136.39,0.000751,2854.79,0.000751
179984,179986,43086.89,43102.66,0.000366,2855.84,0.000366
179988,179993,43054.86,43032.38,-0.000522,2854.35,-0.000522
179996,180004,43014.0,43015.99,4.6e-05,2854.48,4.6e-05
180005,180013,43000.01,43057.96,0.001348,2858.33,0.001348
180015,180018,42991.46,43019.49,0.000652,2860.19,0.000652
180020,180029,43012.0,42974.86,-0.000863,2857.72,-0.000863
180089,180093,43068.89,43095.01,0.000606,2859.45,0.000606
180095,180098,42858.03,42891.66,0.000785,2861.7,0.000785
180099,180104,42845.99,42694.01,-0.003547,2851.55,-0.003547
180105,180107,42627.11,42715.98,0.002085,2857.49,0.002085
180110,180117,42711.88,42785.82,0.001731,2862.44,0.001731
180118,180120,42770.81,42890.87,0.002807,2870.47,0.002807
180121,180126,42819.07,42896.94,0.001819,2875.69,0.001819
180131,180134,42983.03,43029.16,0.001073,2878.78,0.001073
180153,180156,43171.08,43223.99,0.001226,2882.31,0.001226
180159,180161,43134.7,43242.21,0.002492,2889.49,0.002492
180179,180180,43003.99,43034.16,0.000702,2891.52,0.000702
180181,180189,43009.55,42933.23,-0.001774,2886.39,-0.001774
180191,180205,42928.78,43021.98,0.002171,2892.65,0.002171
180210,180223,42986.0,43079.0,0.002163,2898.91,0.002163
180242,180244,42950.19,42952.65,5.7e-05,2899.08,5.7e-05
180342,180343,43197.13,43222.72,0.000592,2900.8,0.000592
180346,180350,43178.36,43195.19,0.00039,2901.93,0.00039
180358,180364,43193.59,43187.98,-0.00013,2901.55,-0.00013
180372,180374,43156.72,43169.99,0.000307,2902.44,0.000307
180378,180380,43150.01,43160.1,0.000234,2903.12,0.000234
180414,180415,43111.2,43155.67,0.001032,2906.11,0.001032
180417,180421,43132.22,43141.74,0.000221,2906.76,0.000221
180444,180450,43095.39,43094.34,-2.4e-05,2906.69,-2.4e-05
180461,180466,43069.44,43076.91,0.000173,2907.19,0.000173
180472,180490,43045.67,43075.38,0.00069,2909.2,0.00069
180530,180532,43027.72,43019.4,-0.000193,2908.63,-0.000193
180533,180535,43006.69,42991.65,-0.00035,2907.62,-0.00035
180543,180548,42980.34,43012.8,0.000755,2909.81,0.000755
180605,180609,42980.31,42970.3,-0.000233,2909.13,-0.000233
180677,180680,43082.25,43081.65,-1.4e-05,2909.09,-1.4e-05
180686,180688,43061.1,43062.63,3.6e-05,2909.2,3.6e-05
180692,180704,43061.1,43061.09,-0.0,2909.2,-0.0
180705,180716,43034.79,43080.48,0.001062,2912.29,0.001062
180748,180750,43013.06,43041.02,0.00065,2914.18,0.00065
180772,180773,42990.0,43012.1,0.000514,2915.68,0.000514
180777,180778,42959.19,42955.01,-9.7e-05,2915.39,-9.7e-05
180787,180789,42968.01,42958.52,-0.000221,2914.75,-0.000221
180792,180796,42937.88,42933.04,-0.000113,2914.42,-0.000113
180866,180877,43008.01,42951.09,-0.001323,2910.56,-0.001323
180878,180881,42944.15,42943.66,-1.1e-05,2910.53,-1.1e-05
180882,180888,42941.11,42932.6,-0.000198,2909.95,-0.000198
180890,180891,42897.95,42912.01,0.000328,2910.91,0.000328
180895,180907,42904.13,42930.24,0.000609,2912.68,0.000609
180908,180910,42924.01,42929.74,0.000133,2913.07,0.000133
180911,180917,42910.41,42855.56,-0.001278,2909.34,-0.001278
180918,180925,42805.02,42800.0,-0.000117,2909.0,-0.000117
180929,180933,42803.47,42812.51,0.000211,2909.62,0.000211
180937,180941,42810.97,42837.83,0.000627,2911.44,0.000627
180946,180948,42811.67,42809.41,-5.3e-05,2911.29,-5.3e-05
180958,180959,42789.87,42799.6,0.000227,2911.95,0.000227
180962,180964,42777.23,42795.25,0.000421,2913.18,0.000421
180965,180972,42781.64,42843.19,0.001439,2917.37,0.001439
181044,181048,42994.44,42989.34,-0.000119,2917.02,-0.000119
181056,181060,42972.96,42993.91,0.000488,2918.44,0.000488
181061,181062,42993.9,43000.0,0.000142,2918.86,0.000142
181063,181064,42995.53,42995.52,-0.0,2918.86,-0.0
181065,181068,42991.1,42994.99,9e-05,2919.12,9e-05
181071,181072,42954.12,42984.59,0.000709,2921.19,0.000709
181078,181087,42951.78,42898.98,-0.001229,2917.6,-0.001229
181091,181095,42880.2,42915.03,0.000812,2919.97,0.000812
181131,181132,42861.56,42861.64,2e-06,2919.98,2e-06
181153,181155,42812.0,42821.1,0.000213,2920.6,0.000213
181159,181163,42798.74,42790.22,-0.000199,2920.02,-0.000199
181166,181169,42762.26,42653.98,-0.002532,2912.62,-0.002532
181172,181174,42661.97,42663.15,2.8e-05,2912.7,2.8e-05
181176,181200,42648.5,42677.3,0.000675,2914.67,0.000675
181210,181211,42852.32,42889.22,0.000861,2917.18,0.000861
181219,181225,42826.39,42809.91,-0.000385,2916.06,-0.000385
181233,181239,42675.19,42505.66,-0.003973,2904.47,-0.003973
181241,181242,42512.57,42554.29,0.000981,2907.32,0.000981
181243,181244,42529.25,42571.62,0.000996,2910.22,0.000996
181250,181254,42572.65,42611.58,0.000914,2912.88,0.000914
181256,181273,42600.73,42579.59,-0.000496,2911.44,-0.000496
181275,181292,42549.87,42384.42,-0.003888,2900.11,-0.003888
181293,181294,42406.31,42420.71,0.00034,2901.1,0.00034
181295,181296,42388.95,42508.55,0.002821,2909.28,0.002821
181301,181302,42448.12,42486.79,0.000911,2911.94,0.000911
181303,181304,42477.9,42529.67,0.001219,2915.48,0.001219
181306,181307,42490.9,42515.03,0.000568,2917.14,0.000568
181309,181319,42470.34,42448.07,-0.000524,2915.61,-0.000524
181374,181375,42649.01,42680.13,0.00073,2917.74,0.00073
181456,181457,42954.55,42972.71,0.000423,2918.97,0.000423
181558,181559,43294.77,43296.77,4.6e-05,2919.11,4.6e-05
181561,181619,43245.2,42825.14,-0.009713,2890.75,-0.009713
181627,181633,42648.0,42632.7,-0.000359,2889.71,-0.000359
181636,181642,42611.1,42644.89,0.000793,2892.01,0.000793
181663,181664,42754.82,42765.36,0.000247,2892.72,0.000247
181665,181675,42713.37,42459.82,-0.005936,2875.55,-0.005936
181677,181679,42422.01,42455.89,0.000799,2877.84,0.000799
181680,181686,42401.25,42455.24,0.001273,2881.51,0.001273
181687,181727,42430.01,42514.99,0.002003,2887.28,0.002003
181754,181755,42613.91,42617.7,8.9e-05,2887.54,8.9e-05
181765,181768,42581.1,42641.52,0.001419,2891.63,0.001419
181820,181821,42796.12,42853.91,0.00135,2895.54,0.00135
181850,181853,42770.0,42809.68,0.000928,2898.22,0.000928
181855,181858,42754.41,42793.19,0.000907,2900.85,0.000907
181859,181860,42781.07,42790.34,0.000217,2901.48,0.000217
181861,181863,42771.61,42798.95,0.000639,2903.34,0.000639
181865,181880,42762.23,42746.01,-0.000379,2902.24,-0.000379
181946,181947,42918.38,42945.59,0.000634,2904.08,0.000634
181949,181950,42916.8,42928.49,0.000272,2904.87,0.000272
181959,181962,42849.57,42791.1,-0.001365,2900.9,-0.001365
181965,181966,42704.67,42816.75,0.002625,2908.52,0.002625
181968,181971,42736.01,42789.27,0.001246,2912.14,0.001246
181977,181980,42766.87,42824.03,0.001337,2916.03,0.001337
181982,181985,42809.6,42884.42,0.001748,2921.13,0.001748
181990,181993,42766.0,42771.5,0.000129,2921.51,0.000129
182000,182003,42762.22,42712.47,-0.001163,2918.11,-0.001163
182082,182083,43162.62,43199.99,0.000866,2920.63,0.000866
182085,182086,43134.66,43217.77,0.001927,2926.26,0.001927
182115,182117,43096.04,43083.01,-0.000302,2925.38,-0.000302
182152,182157,43159.53,43143.69,-0.000367,2924.3,-0.000367
182161,182167,43084.0,43143.25,0.001375,2928.32,0.001375
182213,182214,43091.24,43110.45,0.000446,2929.63,0.000446
182229,182233,43085.29,43139.45,0.001257,2933.31,0.001257
182236,182245,43112.39,43127.98,0.000362,2934.37,0.000362
182263,182265,43065.21,43070.01,0.000111,2934.7,0.000111
182274,182279,43046.8,43058.69,0.000276,2935.51,0.000276
182285,182309,43044.58,42867.58,-0.004112,2923.44,-0.004112
182312,182314,42832.01,42890.75,0.001371,2927.45,0.001371
182352,182354,42916.23,42924.27,0.000187,2928.0,0.000187
182355,182356,42902.75,42918.0,0.000355,2929.04,0.000355
182383,182384,42902.81,42918.03,0.000355,2930.08,0.000355
182388,182389,42883.77,42912.39,0.000667,2932.03,0.000667
182441,182444,42991.11,42897.94,-0.002167,2925.68,-0.002167
182455,182461,42906.01,42935.67,0.000691,2927.7,0.000691
182466,182467,42916.96,42944.6,0.000644,2929.59,0.000644
182471,182473,42926.87,42951.09,0.000564,2931.24,0.000564
182523,182525,43060.33,43015.69,-0.001037,2928.2,-0.001037
182527,182528,42941.44,42978.25,0.000857,2930.71,0.000857
182553,182554,43035.5,43052.13,0.000386,2931.84,0.000386
182579,182581,43460.29,43447.81,-0.000287,2931.0,-0.000287
182612,182613,43478.6,43553.99,0.001734,2936.08,0.001734
182615,182617,43475.13,43491.23,0.00037,2937.17,0.00037
182784,182785,44540.99,44569.18,0.000633,2939.03,0.000633
182790,182793,44528.99,44587.45,0.001313,2942.89,0.001313
182799,182800,44525.42,44556.46,0.000697,2944.94,0.000697
182802,182808,44510.01,44527.99,0.000404,2946.13,0.000404
182839,182848,44490.95,44481.13,-0.000221,2945.48,-0.000221
182935,182936,44705.57,44729.99,0.000546,2947.09,0.000546
182942,182945,44706.01,44717.24,0.000251,2947.83,0.000251
182953,182956,44738.02,44696.41,-0.00093,2945.09,-0.00093
182957,182962,44621.1,44671.02,0.001119,2948.38,0.001119
182971,182972,44715.93,44742.11,0.000585,2950.11,0.000585
182995,182996,44941.1,44976.26,0.000782,2952.41,0.000782
183031,183034,45253.54,45261.02,0.000165,2952.9,0.000165
183036,183037,45174.0,45254.0,0.001771,2958.13,0.001771
183040,183053,45111.09,45137.65,0.000589,2959.87,0.000589
183064,183065,45042.53,45095.02,0.001165,2963.32,0.001165
183066,183083,45043.99,45291.55,0.005496,2979.61,0.005496
183112,183114,45392.34,45381.42,-0.000241,2978.89,-0.000241
183144,183145,45321.04,45377.14,0.001238,2982.58,0.001238
183148,183149,45296.78,45334.77,0.000839,2985.08,0.000839
183155,183160,45297.56,45288.76,-0.000194,2984.5,-0.000194
183173,183175,45307.27,45274.73,-0.000718,2982.36,-0.000718
183183,183185,45300.01,45316.01,0.000353,2983.41,0.000353
183199,183201,45257.99,45284.5,0.000586,2985.16,0.000586
183254,183255,46061.23,46135.99,0.001623,2990.0,0.001623
183262,183264,46052.22,46060.74,0.000185,2990.56,0.000185
183270,183293,45945.27,46067.58,0.002662,2998.52,0.002662
183318,183319,46135.48,46196.03,0.001312,3002.45,0.001312
183368,183369,46563.36,46579.79,0.000353,3003.51,0.000353
183370,183371,46493.49,46529.51,0.000775,3005.84,0.000775
183447,183448,47254.72,47341.71,0.001841,3011.37,0.001841
183470,183472,47347.75,46955.51,-0.008284,2986.43,-0.008284
183473,183474,46862.0,46930.81,0.001468,2990.81,0.001468
183478,183483,47151.1,47059.91,-0.001934,2985.03,-0.001934
183485,183493,46905.29,47106.01,0.004279,2997.8,0.004279
183496,183497,47086.0,47203.76,0.002501,3005.3,0.002501
183556,183557,47883.32,47871.76,-0.000241,3004.57,-0.000241
183563,183569,47554.0,47498.86,-0.00116,3001.09,-0.00116
183571,183573,47382.19,47518.04,0.002867,3009.69,0.002867
183604,183642,47511.29,47269.99,-0.005079,2994.41,-0.005079
183643,183691,47270.01,47174.0,-0.002031,2988.33,-0.002031
183782,183783,47283.99,47331.09,0.000996,2991.3,0.000996
183796,183800,47294.0,47309.99,0.000338,2992.31,0.000338
183807,183811,47297.46,47308.8,0.00024,2993.03,0.00024
183812,183815,47292.01,47297.89,0.000124,2993.4,0.000124
183817,183819,47275.55,47273.23,-4.9e-05,2993.26,-4.9e-05
183820,183826,47247.49,47208.0,-0.000836,2990.75,-0.000836
183827,183828,47218.0,47235.99,0.000381,2991.89,0.000381
183831,183850,47215.53,47134.87,-0.001708,2986.78,-0.001708
183860,183867,47134.93,47098.21,-0.000779,2984.46,-0.000779
183872,183873,47101.2,47152.86,0.001097,2987.73,0.001097
183877,183885,47102.61,46934.0,-0.00358,2977.03,-0.00358
183888,183890,46945.93,46975.79,0.000636,2978.93,0.000636
183997,183998,47244.86,47268.0,0.00049,2980.39,0.00049
184002,184003,47225.38,47255.33,0.000634,2982.28,0.000634
184008,184011,47218.0,47210.57,-0.000157,2981.81,-0.000157
184012,184015,47186.85,47199.38,0.000266,2982.6,0.000266
184017,184018,47196.79,47219.98,0.000491,2984.07,0.000491
184020,184022,47200.0,47218.93,0.000401,2985.26,0.000401
184023,184025,47175.64,47216.81,0.000873,2987.87,0.000873
184088,184089,47781.1,47836.38,0.001157,2991.32,0.001157
184107,184109,47794.0,47794.54,1.1e-05,2991.36,1.1e-05
184110,184115,47751.11,47757.53,0.000134,2991.76,0.000134
184116,184117,47660.0,47692.48,0.000681,2993.8,0.000681
184145,184154,47701.64,47684.39,-0.000362,2992.72,-0.000362
184171,184172,47643.61,47672.1,0.000598,2994.51,0.000598
184173,184175,47610.3,47661.09,0.001067,2997.7,0.001067
184182,184185,47636.61,47697.64,0.001281,3001.54,0.001281
184245,184275,48254.68,48197.99,-0.001175,2998.01,-0.001175
184276,184279,48170.01,48257.22,0.00181,3003.44,0.00181
184294,184301,48236.01,48137.99,-0.002032,2997.34,-0.002032
184312,184314,48165.07,48157.81,-0.000151,2996.89,-0.000151
184320,184324,48123.99,48140.0,0.000333,2997.88,0.000333
184340,184341,48097.04,48122.75,0.000535,2999.49,0.000535
184351,184352,48105.8,48140.83,0.000728,3001.67,0.000728
184354,184363,48113.37,48118.26,0.000102,3001.98,0.000102
184411,184414,48226.81,48129.21,-0.002024,2995.9,-0.002024
184421,184432,48112.98,48115.4,5e-05,2996.05,5e-05
184434,184440,48091.54,48135.94,0.000923,2998.82,0.000923
184450,184457,48098.0,48112.97,0.000311,2999.75,0.000311
184469,184471,48024.0,48048.18,0.000503,3001.26,0.000503
184512,184517,48139.99,48105.06,-0.000726,2999.08,-0.000726
184557,184559,48148.72,48144.34,-9.1e-05,2998.81,-9.1e-05
184560,184565,48104.0,48090.02,-0.000291,2997.94,-0.000291
184571,184580,48059.29,48096.38,0.000772,3000.25,0.000772
184609,184610,48047.83,48064.4,0.000345,3001.29,0.000345
184646,184648,48441.09,48417.32,-0.000491,2999.82,-0.000491
184672,184675,48350.49,48361.1,0.000219,3000.47,0.000219
184676,184695,48276.0,48203.99,-0.001492,2996.0,-0.001492
184703,184711,48153.69,48106.0,-0.00099,2993.03,-0.00099
184714,184715,48092.66,48111.77,0.000397,2994.22,0.000397
184716,184717,48066.01,48115.04,0.00102,2997.27,0.00102
184719,184725,48092.01,48107.09,0.000314,2998.21,0.000314
184744,184745,48073.18,48089.9,0.000348,2999.26,0.000348
184759,184762,48068.29,47975.45,-0.001931,2993.46,-0.001931
184800,184802,48084.85,48164.85,0.001664,2998.44,0.001664
184806,184807,48087.77,48091.09,6.9e-05,2998.65,6.9e-05
184808,184809,48073.7,48106.18,0.000676,3000.68,0.000676
184811,184814,48059.74,48076.0,0.000338,3001.69,0.000338
184816,184828,48041.11,47930.23,-0.002308,2994.76,-0.002308
184832,184834,47923.57,48022.68,0.002068,3000.96,0.002068
184837,184838,47968.0,48003.99,0.00075,3003.21,0.00075
184840,184863,47938.41,47891.95,-0.000969,3000.3,-0.000969
184931,184932,48762.01,48855.85,0.001924,3006.07,0.001924
184945,184946,49672.64,49821.81,0.003003,3015.1,0.003003
184949,184951,49637.76,49687.98,0.001012,3018.15,0.001012
184956,184957,49559.99,49690.01,0.002623,3026.07,0.002623
184959,184969,49556.35,49866.58,0.00626,3045.01,0.00626
184978,184979,49797.97,49884.14,0.00173,3050.28,0.00173
184996,184998,49767.85,49785.99,0.000364,3051.39,0.000364
185021,185025,49619.22,49719.99,0.002031,3057.59,0.002031
185055,185056,50032.89,50064.85,0.000639,3059.54,0.000639
185060,185065,49940.01,49910.0,-0.000601,3057.7,-0.000601
185091,185092,49893.9,49911.12,0.000345,3058.76,0.000345
185094,185095,49883.99,49937.33,0.001069,3062.03,0.001069
185104,185105,49917.27,49936.26,0.00038,3063.2,0.00038
185149,185150,49999.94,50046.74,0.000936,3066.06,0.000936
185156,185186,50024.99,49850.0,-0.003498,3055.34,-0.003498
185257,185260,49948.0,49916.0,-0.000641,3053.38,-0.000641
185318,185335,49965.12,49904.01,-0.001223,3049.65,-0.001223
185345,185346,49934.68,49927.86,-0.000137,3049.23,-0.000137
185351,185357,49927.01,49952.43,0.000509,3050.78,0.000509
185359,185365,49880.0,49871.68,-0.000167,3050.27,-0.000167
185369,185373,49857.13,49817.08,-0.000803,3047.82,-0.000803
185374,185378,49757.12,49560.0,-0.003962,3035.75,-0.003962
185379,185380,49540.18,49579.93,0.000802,3038.18,0.000802
185384,185385,49528.06,49643.78,0.002336,3045.28,0.002336
185386,185397,49531.11,49148.18,-0.007731,3021.74,-0.007731
185398,185414,48891.16,48944.01,0.001081,3025.01,0.001081
185415,185458,48850.0,48786.41,-0.001302,3021.07,-0.001302
185486,185495,48959.05,49243.06,0.005801,3038.59,0.005801
